phase,strategy,params,ok,error,sharpe,sortino,win_rate,max_drawdown,total_return,cagr,profit_factor,total_trades,trade_days,elapsed_sec
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1186.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1186.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1186.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1186.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1186.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1187.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1187.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1187.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1187.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1188.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1188.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1188.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1189.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1189.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1189.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1189.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1189.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1190.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1190.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1190.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1191.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1191.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1191.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1191.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1192.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1192.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1192.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1192.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1193.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1193.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1193.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1193.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1194.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1194.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1194.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1194.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1195.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1195.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1195.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1195.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1196.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1196.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1196.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1197.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1197.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1197.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1197.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1197.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1198.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1198.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1198.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1199.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1199.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1199.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1199.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1200.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1200.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1200.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1200.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1201.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1201.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1201.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1202.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1202.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1202.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1202.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1202.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.25, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1202.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1203.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1203.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1204.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1204.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1204.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1204.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1205.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1205.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1205.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1205.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1205.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1206.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1206.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1206.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1207.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1207.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1207.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1207.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1208.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1208.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1208.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1208.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1209.4
