strategy,params,sharpe,sortino,cumulative_pnl_pct,max_drawdown_pct,win_rate_pct,trades_triggered,profit_factor,status
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",0.0568,0.0052,0.2829,1.7042,64.29,14,1.0777,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",-0.0112,-0.001,-0.0875,1.7042,62.5,16,0.9782,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",-0.0207,-0.0017,-0.119,1.6889,64.29,14,0.9633,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",-0.018,-0.0015,-0.1067,1.6889,58.82,17,0.9698,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",0.3774,0.0308,1.253,0.6605,78.57,14,1.7587,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",0.333,0.03,1.0675,0.7839,70.59,17,1.562,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",-0.1245,-0.0058,-0.4317,1.0532,62.5,8,0.7879,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",-0.106,-0.005,-0.3695,1.0532,66.67,9,0.8185,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",-0.1811,-0.0081,-0.5434,1.0037,66.67,9,0.6967,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",-0.2004,-0.0089,-0.5997,1.0037,62.5,8,0.6652,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",0.3372,0.014,0.5,0.4441,75.0,8,1.89,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",0.3632,0.0151,0.5397,0.4441,77.78,9,1.9604,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.07, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.07, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.07, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.07, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.07, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.07, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.07, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.4, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.07, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.05, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.05, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.05, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",-0.0613,-0.0039,-0.1039,0.6024,70.0,10,0.9039,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.05, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",-0.0613,-0.0039,-0.1039,0.6024,70.0,10,0.9039,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.05, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.05, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.05, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",-0.1248,-0.0075,-0.2243,0.6824,70.0,10,0.8131,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.05, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",-0.1248,-0.0075,-0.2243,0.6824,70.0,10,0.8131,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.05, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.05, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.05, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",0.2299,0.0133,0.316,0.3302,80.0,10,1.4558,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.05, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",0.2299,0.0133,0.316,0.3302,80.0,10,1.4558,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",-0.2182,-0.0065,-0.1886,0.36,66.67,3,0.4761,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",-0.2182,-0.0065,-0.1886,0.36,66.67,3,0.4761,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",-0.2408,-0.0071,-0.2287,0.4,66.67,3,0.4283,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",-0.2408,-0.0071,-0.2287,0.4,66.67,3,0.4283,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",0.7325,1.4651,0.3026,0.0,100.0,3,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",0.7325,1.4651,0.3026,0.0,100.0,3,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",-0.0476,-0.003,-0.1136,0.8521,70.0,10,0.9224,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",-0.0476,-0.003,-0.1136,0.8521,70.0,10,0.9224,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",-0.1217,-0.0073,-0.2566,0.8444,70.0,10,0.8136,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",-0.1217,-0.0073,-0.2566,0.8444,70.0,10,0.8136,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",0.2486,0.0146,0.347,0.3303,80.0,10,1.5005,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",0.2486,0.0146,0.347,0.3303,80.0,10,1.5005,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",-0.2151,-0.0064,-0.2728,0.5266,66.67,3,0.4819,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",-0.2151,-0.0064,-0.2728,0.5266,66.67,3,0.4819,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 5}",-0.2372,-0.007,-0.2834,0.5019,66.67,3,0.4352,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
quantile_spread,"{'prob_threshold': 0.5, 'kelly_multiplier': 0.4, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_concurrent_trades': 10}",-0.2372,-0.007,-0.2834,0.5019,66.67,3,0.4352,ok
